index,roll,pitch,yaw,jaw,roll_dts,pitch_dts,yaw_dts,jaw_dts,cycle,epoch_time
58,-5.410520681182422,0,0,11.0,-5.410165,0.01366,-0.010865,0.188389,3,1539279412.747157
59,-5.410520681182422,0,0,10.5,-5.410165,0.01366,-0.011119,0.178858,3,1539279414.253841
60,-5.410520681182422,0,0,10.0,-5.410165,0.016749,-0.014232,0.173585,3,1539279415.760097
61,-5.410520681182422,0,0,9.5,-5.410165,0.018259,-0.015122,0.164181,3,1539279417.265997
62,-5.410520681182422,0,0,9.0,-5.410165,0.017229,-0.01671,0.161195,3,1539279418.773964
63,-5.410520681182422,0,0,8.5,-5.410165,0.016336,-0.017917,0.152617,3,1539279420.279989
64,-5.410520681182422,0,0,8.0,-5.410165,0.015238,-0.018934,0.148424,3,1539279421.786825
65,-5.410520681182422,0,0,7.5,-5.410165,0.015238,-0.018807,0.141816,3,1539279423.292081
66,-5.410520681182422,0,0,7.0,-5.410165,0.014483,-0.01887,0.13794,3,1539279424.79878
67,-5.410520681182422,0,0,6.5,-5.410165,0.017847,-0.021857,0.126948,3,1539279426.305798
68,-5.410520681182422,0,0,6.0,-5.410165,0.016268,-0.020141,0.114177,3,1539279427.813894
69,-5.410520681182422,0,0,5.5,-5.410165,0.018602,-0.022175,0.107696,3,1539279429.319643
70,-5.410520681182422,0,0,5.0,-5.410165,0.018396,-0.023255,0.10471,3,1539279430.824656
71,-5.410520681182422,0,0,4.5,-5.410165,0.01819,-0.024462,0.091494,3,1539279432.330717
72,-5.410520681182422,0,0,4.0,-5.410165,0.019014,-0.024462,0.086093,3,1539279433.836327
73,-5.410520681182422,0,0,3.5,-5.410165,0.015376,-0.023128,0.075864,3,1539279435.344139
74,-5.410520681182422,0,0,3.0,-5.410165,0.012973,-0.023191,0.066651,3,1539279436.851729
75,-5.410520681182422,0,0,2.5,-5.410165,0.012836,-0.02281,0.057247,3,1539279438.359001
76,-5.410520681182422,0,0,2.0,-5.410165,0.009953,-0.024335,0.051783,3,1539279439.864841
77,-5.410520681182422,0,0,1.5,-5.410165,0.009747,-0.030117,0.043078,3,1539279441.370978
78,-5.410520681182422,0,0,1.0,-5.410165,0.009473,-0.033167,0.033548,3,1539279442.876166
79,-5.410520681182422,0,0,0.5,-5.410165,0.008649,-0.033548,0.024144,3,1539279444.381422
80,-5.410520681182422,0,0,0.0,-5.410165,0.00556,-0.036788,0.011627,3,1539279445.88899
81,5.410520681182422,0.8726646259971648,0,2.5,5.41041,0.866867,-0.002351,0.037296,4,1539279448.900673
82,5.410520681182422,0.8726646259971648,0,12.5,5.41041,0.868515,-0.002351,0.20008,4,1539279450.40646
83,5.410520681182422,0.8726646259971648,0,12.0,5.41041,0.868927,-0.000953,0.198682,4,1539279451.914294
84,5.410520681182422,0.8726646259971648,0,11.5,5.41041,0.871809,-0.00324,0.19487,4,1539279453.421347
85,5.410520681182422,0.8726646259971648,0,11.0,5.41041,0.870505,-0.001143,0.190232,4,1539279454.927623
86,5.410520681182422,0.8726646259971648,0,10.5,5.41041,0.870642,0.000763,0.18159,4,1539279456.434256
87,5.410520681182422,0.8726646259971648,0,10.0,5.41041,0.873525,-0.001652,0.176761,4,1539279457.939652
88,5.410520681182422,0.8726646259971648,0,9.5,5.41041,0.870711,0.001207,0.17098,4,1539279459.445743
89,5.410520681182422,0.8726646259971648,0,9.0,5.41041,0.870437,0.00197,0.161957,4,1539279460.951853
90,5.410520681182422,0.8726646259971648,0,8.5,5.41041,0.868034,-0.000381,0.158336,4,1539279462.458224
91,5.410520681182422,0.8726646259971648,0,8.0,5.41041,0.865151,-0.003177,0.151728,4,1539279463.964278
92,5.410520681182422,0.8726646259971648,0,7.5,5.41041,0.866318,-0.00718,0.139592,4,1539279465.470229
93,5.410520681182422,0.8726646259971648,0,7.0,5.41041,0.86776,-0.00826,0.131269,4,1539279466.976592
94,5.410520681182422,0.8726646259971648,0,6.5,5.41041,0.867554,-0.008832,0.128791,4,1539279468.482724
95,5.410520681182422,0.8726646259971648,0,6.0,5.41041,0.868858,-0.009022,0.112588,4,1539279469.989765
96,5.410520681182422,0.8726646259971648,0,5.5,5.41041,0.868171,-0.010293,0.103947,4,1539279471.496001
97,5.410520681182422,0.8726646259971648,0,5.0,5.41041,0.867554,-0.010229,0.101978,4,1539279473.002339
98,5.410520681182422,0.8726646259971648,0,4.5,5.41041,0.868377,-0.011373,0.09016,4,1539279474.50767
99,5.410520681182422,0.8726646259971648,0,4.0,5.41041,0.869407,-0.012453,0.081455,4,1539279476.014994
100,5.410520681182422,0.8726646259971648,0,3.5,5.41041,0.871123,-0.012517,0.070971,4,1539279477.521236
101,5.410520681182422,0.8726646259971648,0,3.0,5.41041,0.870162,-0.01366,0.068176,4,1539279479.027071
102,5.410520681182422,0.8726646259971648,0,2.5,5.41041,0.866661,-0.012962,0.060869,4,1539279480.534359
103,5.410520681182422,0.8726646259971648,0,2.0,5.41041,0.8657,-0.01258,0.052609,4,1539279482.039646
104,5.410520681182422,0.8726646259971648,0,1.5,5.41041,0.864259,-0.01239,0.038313,4,1539279483.545219
105,5.410520681182422,0.8726646259971648,0,1.0,5.41041,0.866524,-0.011055,0.031769,4,1539279485.051092
106,5.410520681182422,0.8726646259971648,0,0.5,5.41041,0.86776,-0.01042,0.022111,4,1539279486.55747
107,5.410520681182422,0.8726646259971648,0,0.0,5.41041,0.868377,-0.010483,0.014423,4,1539279488.062791
108,-5.410520681182422,-0.8726646259971648,0,2.5,-5.41041,-0.863435,-0.005401,0.035263,5,1539279491.074732
109,-5.410520681182422,-0.8726646259971648,0,12.5,-5.41041,-0.863092,-0.005083,0.20332,5,1539279492.581546
110,-5.410520681182422,-0.8726646259971648,0,12.0,-5.41041,-0.857807,-0.006417,0.201478,5,1539279494.089488
111,-5.410520681182422,-0.8726646259971648,0,11.5,-5.41041,-0.860003,-0.004384,0.198047,5,1539279495.596603
112,-5.410520681182422,-0.8726646259971648,0,11.0,-5.41041,-0.857326,-0.007116,0.192138,5,1539279497.102976
113,-5.410520681182422,-0.8726646259971648,0,10.5,-5.41041,-0.858356,-0.008704,0.184704,5,1539279498.609673
114,-5.410520681182422,-0.8726646259971648,0,10.0,-5.41041,-0.855198,-0.012008,0.178731,5,1539279500.117247
115,-5.410520681182422,-0.8726646259971648,0,9.5,-5.41041,-0.853482,-0.014232,0.171806,5,1539279501.623016
116,-5.410520681182422,-0.8726646259971648,0,9.0,-5.41041,-0.855885,-0.011627,0.16183,5,1539279503.130078
117,-5.410520681182422,-0.8726646259971648,0,8.5,-5.41041,-0.856708,-0.010992,0.153952,5,1539279504.636257
118,-5.410520681182422,-0.8726646259971648,0,8.0,-5.41041,-0.856777,-0.010928,0.146263,5,1539279506.143241
119,-5.410520681182422,-0.8726646259971648,0,7.5,-5.41041,-0.858356,-0.011373,0.140354,5,1539279507.649911
120,-5.410520681182422,-0.8726646259971648,0,7.0,-5.41041,-0.858356,-0.010738,0.132603,5,1539279509.15562
121,-5.410520681182422,-0.8726646259971648,0,6.5,-5.41041,-0.858493,-0.011119,0.128663,5,1539279510.66098
122,-5.410520681182422,-0.8726646259971648,0,6.0,-5.41041,-0.856022,-0.013025,0.115956,5,1539279512.167884
123,-5.410520681182422,-0.8726646259971648,0,5.5,-5.41041,-0.856914,-0.017155,0.103185,5,1539279513.675174
124,-5.410520681182422,-0.8726646259971648,0,5.0,-5.41041,-0.854855,-0.015884,0.097721,5,1539279515.181156
125,-5.410520681182422,-0.8726646259971648,0,4.5,-5.41041,-0.854855,-0.015884,0.095942,5,1539279516.688134
126,-5.410520681182422,-0.8726646259971648,0,4.0,-5.41041,-0.852521,-0.017917,0.077008,5,1539279518.194954
127,-5.410520681182422,-0.8726646259971648,0,3.5,-5.41041,-0.850943,-0.019506,0.072496,5,1539279519.701851
128,-5.410520681182422,-0.8726646259971648,0,3.0,-5.41041,-0.848266,-0.023382,0.06125,5,1539279521.208921
129,-5.410520681182422,-0.8726646259971648,0,2.5,-5.41041,-0.849638,-0.022873,0.052101,5,1539279522.715309
130,-5.410520681182422,-0.8726646259971648,0,2.0,-5.41041,-0.847991,-0.026177,0.045493,5,1539279524.221638
131,-5.410520681182422,-0.8726646259971648,0,1.5,-5.41041,-0.844902,-0.031324,0.034755,5,1539279525.727529
132,-5.410520681182422,-0.8726646259971648,0,1.0,-5.41041,-0.841676,-0.03215,0.02478,5,1539279527.233134
133,-5.410520681182422,-0.8726646259971648,0,0.5,-5.41041,-0.842568,-0.032976,0.017092,5,1539279528.740282
134,-5.410520681182422,-0.8726646259971648,0,0.0,-5.41041,-0.843323,-0.033294,0.014487,5,1539279530.246153
135,0,0,0,25.0,0.0,-0.010708,-0.004956,0.333699,6,1539279533.25644
136,0,0,0,12.5,0.0,-0.009129,-0.005273,0.228417,6,1539279534.76359
137,0,0,0,12.0,0.0,-0.006452,-0.007879,0.223398,6,1539279536.270715
138,0,0,0,11.5,0.0,-0.002814,-0.004892,0.216473,6,1539279537.777651
139,0,0,0,11.0,0.0,-0.001098,-0.005845,0.201287,6,1539279539.285323
140,0,0,0,10.5,0.0,0.00048,-0.005273,0.198428,6,1539279540.791564
141,0,0,0,10.0,0.0,0.003569,-0.007751,0.188071,6,1539279542.29793
142,0,0,0,9.5,0.0,0.003569,-0.00521,0.178795,6,1539279543.805281
143,0,0,0,9.0,0.0,0.002059,-0.005718,0.172822,6,1539279545.311719
144,0,0,0,8.5,0.0,0.002883,-0.004829,0.159479,6,1539279546.818582
145,0,0,0,8.0,0.0,0.001716,-0.005273,0.155349,6,1539279548.324918
146,0,0,0,7.5,0.0,0.002265,-0.004384,0.139465,6,1539279549.831041
147,0,0,0,7.0,0.0,0.002059,-0.004575,0.138385,6,1539279551.336974
148,0,0,0,6.5,0.0,0.001373,-0.004829,0.132285,6,1539279552.842789
149,0,0,0,6.0,0.0,-0.001785,-0.002796,0.122373,6,1539279554.35046
150,0,0,0,5.5,0.0,-0.002883,-0.001398,0.104837,6,1539279555.857382
151,0,0,0,5.0,0.0,-0.003501,-0.00108,0.103122,6,1539279557.363182
152,0,0,0,4.5,0.0,-0.005354,-0.001779,0.086284,6,1539279558.869236
153,0,0,0,4.0,0.0,-0.005766,-0.00216,0.084886,6,1539279560.376044
154,0,0,0,3.5,0.0,-0.002128,-0.003113,0.076817,6,1539279561.883455
155,0,0,0,3.0,0.0,-0.000412,-0.004702,0.063283,6,1539279563.390696
156,0,0,0,2.5,0.0,-0.001167,-0.006672,0.060424,6,1539279564.896839
157,0,0,0,2.0,0.0,0.000412,-0.011182,0.052863,6,1539279566.402745
158,0,0,0,1.5,0.0,0.000343,-0.013279,0.036534,6,1539279567.910645
159,0,0,0,1.0,0.0,-0.000755,-0.014804,0.033357,6,1539279569.417513
160,0,0,0,0.5,0.0,-0.001373,-0.020078,0.024779,6,1539279570.925629
161,0,0,0,0.0,0.0,0.002402,-0.021031,0.011246,6,1539279572.43149
162,5.410520681182422,0,0,25.0,5.41041,0.001442,-0.004003,0.328426,7,1539279575.445592
163,5.410520681182422,0,0,12.5,5.41041,0.001442,-0.000699,0.230451,7,1539279576.952705
164,5.410520681182422,0,0,12.0,5.41041,-0.000549,0.000763,0.221873,7,1539279578.458512
165,5.410520681182422,0,0,11.5,5.41041,-0.000892,0.001716,0.217362,7,1539279579.965828
166,5.410520681182422,0,0,11.0,5.41041,-0.000137,0.002796,0.202812,7,1539279581.472026
167,5.410520681182422,0,0,10.5,5.41041,-0.000824,0.003177,0.198873,7,1539279582.978146
168,5.410520681182422,0,0,10.0,5.41041,0.002471,0.000254,0.192519,7,1539279584.485778
169,5.410520681182422,0,0,9.5,5.41041,0.004462,-0.000953,0.178223,7,1539279585.992695
170,5.410520681182422,0,0,9.0,5.41041,0.008168,-0.000444,0.168184,7,1539279587.498576
171,5.410520681182422,0,0,8.5,5.41041,0.009678,-0.002224,0.164245,7,1539279589.005805
172,5.410520681182422,0,0,8.0,5.41041,0.010159,0.002542,0.152744,7,1539279590.511442
173,5.410520681182422,0,0,7.5,5.41041,0.014071,0.000572,0.148106,7,1539279592.017409
174,5.410520681182422,0,0,7.0,5.41041,0.018808,-0.001143,0.136606,7,1539279593.525655
175,5.410520681182422,0,0,6.5,5.41041,0.019151,0.002478,0.127266,7,1539279595.031291
176,5.410520681182422,0,0,6.0,5.41041,0.017572,0.00305,0.118688,7,1539279596.538312
177,5.410520681182422,0,0,5.5,5.41041,0.019631,0.003558,0.109284,7,1539279598.044122
178,5.410520681182422,0,0,5.0,5.41041,0.022103,0.006481,0.102931,7,1539279599.550874
179,5.410520681182422,0,0,4.5,5.41041,0.02272,0.008324,0.099817,7,1539279601.05665
180,5.410520681182422,0,0,4.0,5.41041,0.023132,0.008705,0.083806,7,1539279602.563896
181,5.410520681182422,0,0,3.5,5.41041,0.018602,0.009848,0.075038,7,1539279604.071285
182,5.410520681182422,0,0,3.0,5.41041,0.018945,0.011945,0.069891,7,1539279605.57854
183,5.410520681182422,0,0,2.5,5.41041,0.020249,0.01239,0.054833,7,1539279607.08365
184,5.410520681182422,0,0,2.0,5.41041,0.020592,0.013597,0.051211,7,1539279608.59068
185,5.410520681182422,0,0,1.5,5.41041,0.02018,0.013343,0.037614,7,1539279610.097532
186,5.410520681182422,0,0,1.0,5.41041,0.019631,0.01347,0.034692,7,1539279611.604672
187,5.410520681182422,0,0,0.5,5.41041,0.020661,0.013534,0.022556,7,1539279613.111764
188,5.410520681182422,0,0,0.0,5.41041,0.02018,0.013597,0.016138,7,1539279614.618414
189,-5.410520681182422,0,0,25.0,-5.41041,0.007345,-0.000953,0.331476,8,1539279617.631119
190,-5.410520681182422,0,0,12.5,-5.41041,0.008374,-0.000254,0.228227,8,1539279619.13769
191,-5.410520681182422,0,0,12.0,-5.41041,0.007962,-0.001144,0.222763,8,1539279620.64596
192,-5.410520681182422,0,0,11.5,-5.41041,0.009884,-0.003685,0.21679,8,1539279622.1523
193,-5.410520681182422,0,0,11.0,-5.41041,0.01263,-0.009276,0.204718,8,1539279623.658594
194,-5.410520681182422,0,0,10.5,-5.41041,0.012905,-0.01131,0.19074,8,1539279625.164476
195,-5.410520681182422,0,0,10.0,-5.41041,0.012561,-0.012263,0.187753,8,1539279626.671083
196,-5.410520681182422,0,0,9.5,-5.41041,0.016337,-0.015376,0.180701,8,1539279628.178023
197,-5.410520681182422,0,0,9.0,-5.41041,0.014689,-0.018553,0.174728,8,1539279629.684592
198,-5.410520681182422,0,0,8.5,-5.41041,0.01716,-0.021729,0.16291,8,1539279631.191332
199,-5.410520681182422,0,0,8.0,-5.41041,0.015581,-0.02408,0.157637,8,1539279632.69757
200,-5.410520681182422,0,0,7.5,-5.41041,0.015444,-0.02713,0.142006,8,1539279634.203457
201,-5.410520681182422,0,0,7.0,-5.41041,0.014964,-0.028338,0.140164,8,1539279635.711291
202,-5.410520681182422,0,0,6.5,-5.41041,0.018259,-0.031896,0.127329,8,1539279637.217245
203,-5.410520681182422,0,0,6.0,-5.41041,0.018258,-0.033802,0.124406,8,1539279638.723627
204,-5.410520681182422,0,0,5.5,-5.41041,0.018533,-0.03431,0.108268,8,1539279640.230208
205,-5.410520681182422,0,0,5.0,-5.41041,0.018259,-0.034946,0.104456,8,1539279641.73719
206,-5.410520681182422,0,0,4.5,-5.41041,0.015994,-0.038948,0.093337,8,1539279643.243502
207,-5.410520681182422,0,0,4.0,-5.41041,0.014483,-0.039075,0.084822,8,1539279644.751473
208,-5.410520681182422,0,0,3.5,-5.41041,0.014689,-0.039266,0.074085,8,1539279646.257231
209,-5.410520681182422,0,0,3.0,-5.41041,0.014277,-0.040918,0.069383,8,1539279647.763413
210,-5.410520681182422,0,0,2.5,-5.41041,0.013316,-0.043332,0.057184,8,1539279649.268655
211,-5.410520681182422,0,0,2.0,-5.41041,0.009953,-0.043777,0.051783,8,1539279650.774566
212,-5.410520681182422,0,0,1.5,-5.41041,0.007344,-0.046827,0.039584,8,1539279652.281715
213,-5.410520681182422,0,0,1.0,-5.41041,0.004942,-0.04778,0.030117,8,1539279653.788678
214,-5.410520681182422,0,0,0.5,-5.41041,0.004118,-0.048034,0.027702,8,1539279655.294731
215,-5.410520681182422,0,0,0.0,-5.41041,-6.9e-05,-0.051402,0.014042,8,1539279656.801395
216,5.410520681182422,0.8726646259971648,0,25.0,5.41041,0.86824,-0.000191,0.332492,9,1539279659.811651
217,5.410520681182422,0.8726646259971648,0,12.5,5.41041,0.867348,-0.000889,0.232166,9,1539279661.318572
218,5.410520681182422,0.8726646259971648,0,12.0,5.41041,0.867142,-0.001969,0.215456,9,1539279662.825388
219,5.410520681182422,0.8726646259971648,0,11.5,5.41041,0.864396,-0.005146,0.210754,9,1539279664.331818
220,5.410520681182422,0.8726646259971648,0,11.0,5.41041,0.863778,-0.005464,0.207768,9,1539279665.838137
221,5.410520681182422,0.8726646259971648,0,10.5,5.41041,0.863161,-0.007052,0.192201,9,1539279667.343963
222,5.410520681182422,0.8726646259971648,0,10.0,5.41041,0.862131,-0.006735,0.189469,9,1539279668.851776
223,5.410520681182422,0.8726646259971648,0,9.5,5.41041,0.863367,-0.007116,0.172441,9,1539279670.358824
224,5.410520681182422,0.8726646259971648,0,9.0,5.41041,0.863435,-0.008578,0.170217,9,1539279671.864881
225,5.410520681182422,0.8726646259971648,0,8.5,5.41041,0.866249,-0.009022,0.158081,9,1539279673.371979
226,5.410520681182422,0.8726646259971648,0,8.0,5.41041,0.863435,-0.006036,0.15357,9,1539279674.87754
227,5.410520681182422,0.8726646259971648,0,7.5,5.41041,0.86721,-0.008006,0.140164,9,1539279676.383773
228,5.410520681182422,0.8726646259971648,0,7.0,5.41041,0.867828,-0.009086,0.137686,9,1539279677.89177
229,5.410520681182422,0.8726646259971648,0,6.5,5.41041,0.868309,-0.009531,0.123136,9,1539279679.398078
230,5.410520681182422,0.8726646259971648,0,6.0,5.41041,0.868377,-0.00845,0.119641,9,1539279680.905634
231,5.410520681182422,0.8726646259971648,0,5.5,5.41041,0.871054,-0.012707,0.108141,9,1539279682.411472
232,5.410520681182422,0.8726646259971648,0,5.0,5.41041,0.872496,-0.008704,0.098165,9,1539279683.917173
233,5.410520681182422,0.8726646259971648,0,4.5,5.41041,0.870643,-0.011818,0.090859,9,1539279685.424375
234,5.410520681182422,0.8726646259971648,0,4.0,5.41041,0.871603,-0.012962,0.082218,9,1539279686.931897
235,5.410520681182422,0.8726646259971648,0,3.5,5.41041,0.872839,-0.01347,0.072179,9,1539279688.437723
236,5.410520681182422,0.8726646259971648,0,3.0,5.41041,0.871672,-0.014677,0.068938,9,1539279689.943633
237,5.410520681182422,0.8726646259971648,0,2.5,5.41041,0.86975,-0.010992,0.05801,9,1539279691.450805
238,5.410520681182422,0.8726646259971648,0,2.0,5.41041,0.871054,-0.009276,0.04778,9,1539279692.957449
239,5.410520681182422,0.8726646259971648,0,1.5,5.41041,0.872564,-0.009276,0.04041,9,1539279694.464041
240,5.410520681182422,0.8726646259971648,0,1.0,5.41041,0.873182,-0.010738,0.032849,9,1539279695.971859
241,5.410520681182422,0.8726646259971648,0,0.5,5.41041,0.872564,-0.012834,0.025034,9,1539279697.478773
242,5.410520681182422,0.8726646259971648,0,0.0,5.41041,0.87229,-0.013851,0.014741,9,1539279698.984418
243,-5.410520681182422,-0.8726646259971648,0,25.0,-5.41041,-0.864327,-0.004702,0.333699,10,1539279701.997773
244,-5.410520681182422,-0.8726646259971648,0,12.5,-5.41041,-0.86419,-0.005591,0.228227,10,1539279703.504957
245,-5.410520681182422,-0.8726646259971648,0,12.0,-5.41041,-0.860964,-0.009086,0.222699,10,1539279705.012174
246,-5.410520681182422,-0.8726646259971648,0,11.5,-5.41041,-0.864121,-0.013152,0.215583,10,1539279706.518317
247,-5.410520681182422,-0.8726646259971648,0,11.0,-5.41041,-0.864396,-0.014423,0.200461,10,1539279708.023661
248,-5.410520681182422,-0.8726646259971648,0,10.5,-5.41041,-0.861651,-0.019633,0.193345,10,1539279709.530041
249,-5.410520681182422,-0.8726646259971648,0,10.0,-5.41041,-0.862062,-0.02281,0.185466,10,1539279711.036813
250,-5.410520681182422,-0.8726646259971648,0,9.5,-5.41041,-0.863023,-0.023699,0.17619,10,1539279712.543042
251,-5.410520681182422,-0.8726646259971648,0,9.0,-5.41041,-0.865494,-0.025606,0.168438,10,1539279714.048686
252,-5.410520681182422,-0.8726646259971648,0,8.5,-5.41041,-0.861101,-0.028401,0.159162,10,1539279715.554821
253,-5.410520681182422,-0.8726646259971648,0,8.0,-5.41041,-0.8622,-0.032849,0.147471,10,1539279717.060668
254,-5.410520681182422,-0.8726646259971648,0,7.5,-5.41041,-0.861513,-0.032213,0.142388,10,1539279718.56574
255,-5.410520681182422,-0.8726646259971648,0,7.0,-5.41041,-0.863778,-0.033293,0.1347,10,1539279720.072756
256,-5.410520681182422,-0.8726646259971648,0,6.5,-5.41041,-0.86371,-0.035009,0.126376,10,1539279721.578803
257,-5.410520681182422,-0.8726646259971648,0,6.0,-5.41041,-0.861719,-0.038504,0.113859,10,1539279723.085193
258,-5.410520681182422,-0.8726646259971648,0,5.5,-5.41041,-0.862817,-0.037741,0.10903,10,1539279724.592084
259,-5.410520681182422,-0.8726646259971648,0,5.0,-5.41041,-0.863984,-0.036026,0.097911,10,1539279726.099304
260,-5.410520681182422,-0.8726646259971648,0,4.5,-5.41041,-0.861376,-0.038694,0.092828,10,1539279727.607253
261,-5.410520681182422,-0.8726646259971648,0,4.0,-5.41041,-0.862062,-0.04149,0.079867,10,1539279729.113476
262,-5.410520681182422,-0.8726646259971648,0,3.5,-5.41041,-0.862062,-0.041617,0.071099,10,1539279730.619819
263,-5.410520681182422,-0.8726646259971648,0,3.0,-5.41041,-0.862817,-0.04257,0.063029,10,1539279732.127448
264,-5.410520681182422,-0.8726646259971648,0,2.5,-5.41041,-0.859042,-0.045302,0.04975,10,1539279733.633296
265,-5.410520681182422,-0.8726646259971648,0,2.0,-5.41041,-0.858905,-0.044921,0.047081,10,1539279735.140295
266,-5.410520681182422,-0.8726646259971648,0,1.5,-5.41041,-0.858219,-0.0467,0.038186,10,1539279736.647413
267,-5.410520681182422,-0.8726646259971648,0,1.0,-5.41041,-0.858767,-0.048034,0.028846,10,1539279738.154531
268,-5.410520681182422,-0.8726646259971648,0,0.5,-5.41041,-0.857601,-0.047145,0.018172,10,1539279739.661332
269,-5.410520681182422,-0.8726646259971648,0,0.0,-5.41041,-0.859385,-0.047526,0.010928,10,1539279741.167877
270,0,0,-24.127335374002836,2.5,0.0,-0.009609,-1.222336,0.0352,11,1539279744.182583
271,0,0,-24.127335374002836,12.5,0.0,-0.010227,-1.22278,0.203257,11,1539279745.689682
272,0,0,-24.127335374002836,12.0,0.0,-0.010228,-1.222653,0.201859,11,1539279747.197511
273,0,0,-24.127335374002836,11.5,0.0,-0.010982,-1.222081,0.199762,11,1539279748.703635
274,0,0,-24.127335374002836,11.0,0.0,-0.010914,-1.222272,0.192201,11,1539279750.210844
275,0,0,-24.127335374002836,10.5,0.0,-0.00961,-1.2217,0.183878,11,1539279751.717496
276,0,0,-24.127335374002836,10.0,0.0,-0.006452,-1.225131,0.179303,11,1539279753.223768
277,0,0,-24.127335374002836,9.5,0.0,-0.003775,-1.223035,0.171996,11,1539279754.729911
278,0,0,-24.127335374002836,9.0,0.0,-0.004668,-1.224496,0.168629,11,1539279756.236543
279,0,0,-24.127335374002836,8.5,0.0,-0.005697,-1.219604,0.158526,11,1539279757.743517
280,0,0,-24.127335374002836,8.0,0.0,-0.00858,-1.222145,0.154332,11,1539279759.250587
281,0,0,-24.127335374002836,7.5,0.0,-0.005491,-1.224877,0.141435,11,1539279760.757842
282,0,0,-24.127335374002836,7.0,0.0,-0.003157,-1.223352,0.135716,11,1539279762.264841
283,0,0,-24.127335374002836,6.5,0.0,-0.00604,-1.222463,0.125423,11,1539279763.771191
284,0,0,-24.127335374002836,6.0,0.0,-0.005217,-1.221065,0.121103,11,1539279765.278174
285,0,0,-24.127335374002836,5.5,0.0,-0.003913,-1.223543,0.108967,11,1539279766.78528
286,0,0,-24.127335374002836,5.0,0.0,-0.005354,-1.22043,0.102931,11,1539279768.292749
287,0,0,-24.127335374002836,4.5,0.0,-0.005285,-1.220239,0.085585,11,1539279769.799719
288,0,0,-24.127335374002836,4.0,0.0,-0.00556,-1.219985,0.084568,11,1539279771.306299
289,0,0,-24.127335374002836,3.5,0.0,-0.0081,-1.221319,0.078532,11,1539279772.812359
290,0,0,-24.127335374002836,3.0,0.0,-0.010228,-1.222781,0.068175,11,1539279774.318593
291,0,0,-24.127335374002836,2.5,0.0,-0.010571,-1.221954,0.060361,11,1539279775.825751
292,0,0,-24.127335374002836,2.0,0.0,-0.011189,-1.22367,0.047335,11,1539279777.331015
293,0,0,-24.127335374002836,1.5,0.0,-0.009472,-1.2217,0.036089,11,1539279778.837686
294,0,0,-24.127335374002836,1.0,0.0,-0.01064,-1.22278,0.033103,11,1539279780.344361
295,0,0,-24.127335374002836,0.5,0.0,-0.006041,-1.225386,0.020205,11,1539279781.850403
296,0,0,-24.127335374002836,0.0,0.0,-0.008031,-1.222272,0.014931,11,1539279783.358192
297,5.410520681182422,0,-24.127335374002836,2.5,5.41041,-0.001785,-1.223607,0.040029,12,1539279786.368665
298,5.410520681182422,0,-24.127335374002836,12.5,5.41041,0.000412,-1.222082,0.20332,12,1539279787.875661
299,5.410520681182422,0,-24.127335374002836,12.0,5.41041,0.001441,-1.22151,0.202367,12,1539279789.381247
300,5.410520681182422,0,-24.127335374002836,11.5,5.41041,0.003432,-1.22043,0.19811,12,1539279790.888145
301,5.410520681182422,0,-24.127335374002836,11.0,5.41041,0.003158,-1.220176,0.190613,12,1539279792.394362
302,5.410520681182422,0,-24.127335374002836,10.5,5.41041,0.00254,-1.219731,0.187881,12,1539279793.900704
303,5.410520681182422,0,-24.127335374002836,10.0,5.41041,0.001853,-1.220239,0.179748,12,1539279795.407976
304,5.410520681182422,0,-24.127335374002836,9.5,5.41041,0.003226,-1.218968,0.169455,12,1539279796.913952
305,5.410520681182422,0,-24.127335374002836,9.0,5.41041,0.001098,-1.220557,0.164435,12,1539279798.418461
306,5.410520681182422,0,-24.127335374002836,8.5,5.41041,-0.000206,-1.221637,0.15662,12,1539279799.924657
307,5.410520681182422,0,-24.127335374002836,8.0,5.41041,-0.000275,-1.221955,0.151728,12,1539279801.43163
308,5.410520681182422,0,-24.127335374002836,7.5,5.41041,-0.001373,-1.223225,0.144866,12,1539279802.938045
309,5.410520681182422,0,-24.127335374002836,7.0,5.41041,-0.002746,-1.218651,0.133302,12,1539279804.443758
310,5.410520681182422,0,-24.127335374002836,6.5,5.41041,-0.004736,-1.219349,0.129934,12,1539279805.949661
311,5.410520681182422,0,-24.127335374002836,6.0,5.41041,-0.002677,-1.222908,0.116464,12,1539279807.455251
312,5.410520681182422,0,-24.127335374002836,5.5,5.41041,-0.002197,-1.223353,0.114368,12,1539279808.963302
313,5.410520681182422,0,-24.127335374002836,5.0,5.41041,0.000274,-1.225767,0.102422,12,1539279810.470116
314,5.410520681182422,0,-24.127335374002836,4.5,5.41041,0.000412,-1.220811,0.089461,12,1539279811.978035
315,5.410520681182422,0,-24.127335374002836,4.0,5.41041,-0.000275,-1.223352,0.081328,12,1539279813.482344
316,5.410520681182422,0,-24.127335374002836,3.5,5.41041,-0.002403,-1.22456,0.076054,12,1539279814.989482
317,5.410520681182422,0,-24.127335374002836,3.0,5.41041,-0.00302,-1.220303,0.06646,12,1539279816.49586
318,5.410520681182422,0,-24.127335374002836,2.5,5.41041,-0.001922,-1.223225,0.05604,12,1539279818.003161
319,5.410520681182422,0,-24.127335374002836,2.0,5.41041,-0.004805,-1.219921,0.049051,12,1539279819.510395
